sample_id	0	1	2	3	4	5
TCGA-4P-AA8J-01A-11R-A39I-07	4.286076852026234	-5.254529721815589	19.848912455972403	7.8894970568326155	-3.9761404841933694	7.421940047509795
TCGA-BA-4074-01A-01R-1436-07	21.663141429984247	-0.6750257958712138	17.605303456949468	-9.293766303288438	-5.548338433825281	0.15608760876593833
TCGA-BA-4075-01A-01R-1436-07	18.002489070398696	2.342849310968689	18.88306882914541	-10.821147217341649	-3.397243011326454	-5.354332758748421
TCGA-BA-4076-01A-01R-1436-07	5.148670674197166	11.998798406588094	-0.9406317432706374	-8.456468790526886	-3.464416536631271	-0.7260748745686689
TCGA-BA-4077-01B-01R-1436-07	-6.161638263541298	-0.14985570065661113	-0.8183795548864834	5.016319587321958	8.305681976593736	3.5583593036030687
TCGA-BA-4078-01A-01R-1436-07	1.9592997674855552	-21.03945149964491	-4.740584707100226	-6.6573006758332385	-1.832097671400116	2.9630751638710557
TCGA-BA-5149-01A-01R-1514-07	-7.833878461739539	4.246883634840769	10.350668675079724	-11.045503723788842	3.786651578602394	-5.868940459650382
TCGA-BA-5151-01A-01R-1436-07	-10.056657405406716	9.131128998304037	-4.980096544342837	-4.688241560511905	5.024011173741922	-0.2858771017467413
TCGA-BA-5152-01A-02R-1873-07	6.4150522640953875	10.859694893890653	0.6630883674592678	2.387386038963567	6.765463125061057	4.609411895164176
TCGA-BA-5153-01A-01R-1436-07	-4.083844998013474	-16.47186512975183	-17.667336572982727	2.200064622892699	11.600910235519228	-0.8748196574964661
TCGA-BA-5555-01A-01R-1514-07	-5.018608734579476	-4.41593770413119	-12.447875740304108	-3.757597269740369	4.894657420010209	4.583357842885466
TCGA-BA-5556-01A-01R-1514-07	-8.01427713304333	9.271136348984971	-3.681680438721805	1.8361854573872565	13.49183726601035	1.8099240594996997
TCGA-BA-5557-01A-01R-1514-07	-12.309390266884137	11.646194884391212	4.95812964526321	1.5017731999564694	-1.7096702706186677	11.903274584659657
TCGA-BA-5558-01A-01R-1514-07	-6.676329892657323	13.205216433020857	-2.923212373175903	-2.092527618489453	5.070921607505295	0.9687274180746618
TCGA-BA-5559-01A-01R-1514-07	-1.5290281683016875	-29.615962429108425	-4.926762277765002	14.07447189914462	6.1083669384290875	-10.091244485489781
TCGA-BA-6868-01B-12R-1915-07	-7.3121710046406365	2.682988710355065	8.65246326980454	-12.157455624629309	2.935672675897285	4.084425363907005
TCGA-BA-6869-01A-11R-1873-07	10.014517231115398	7.583384846405017	-10.517439069294959	1.7803045019023689	-2.0262138743427456	7.012662466317646
TCGA-BA-6870-01A-11R-1873-07	1.7331293051741736	11.415575403537474	4.759487944369611	-4.9404378111968565	1.0301993940766203	6.5489112962784475
TCGA-BA-6871-01A-11R-1873-07	13.471164723156416	-20.26058827809521	2.4328705008370033	-3.1935995999647138	1.8287405137986414	4.808788344312595
TCGA-BA-6872-01A-11R-1873-07	-2.336286217310308	7.466040796733842	7.871792248125122	-7.674356784003875	2.091290070725744	7.22176049854494
TCGA-BA-6873-01A-11R-1873-07	-9.803087567024082	-3.2699658833511456	10.420177387382955	-5.4897571041657836	5.0091616678665885	-8.629027332695802
TCGA-BA-7269-01A-11R-2016-07	21.83639386212613	4.032746213906899	15.32509720668747	4.297501083168868	-14.6499162656653	12.172179740409275
TCGA-BA-A4IF-01A-11R-A266-07	-2.8547001026862904	1.780618536301797	-7.673526373149654	-0.563565310015106	-7.711409943821888	-3.488428328634713
