sample_id	0	1	2	3	4	5
TCGA-4P-AA8J-01A-11R-A39I-07	-34.825292042520374	0.39954356416187314	39.63679517974802	9.324578008120602	-14.02481279895606	1.5841168906466976
TCGA-BA-4074-01A-01R-1436-07	-45.29074438122651	-1.1073297147675758	10.243628602704794	-45.284442140180154	12.585470373565482	-83.44214213429498
TCGA-BA-4075-01A-01R-1436-07	-37.410574771220745	15.950613441766402	14.778350236580815	-41.43142632948229	13.238687267095086	-60.13540727331832
TCGA-BA-4076-01A-01R-1436-07	-6.794795579400288	17.158890726971773	-13.144241305463645	-17.034280526053866	-2.2751060291713934	-10.955858481029384
TCGA-BA-4077-01B-01R-1436-07	5.312288380267051	-3.7996993608218688	1.6918116228589042	10.896879854299081	9.251364499166318	-0.8177234412099054
TCGA-BA-4078-01A-01R-1436-07	15.855991881601923	-44.04872177614141	9.406098473348523	-9.032013400340793	-5.71502863340877	-2.7248293869172975
TCGA-BA-5149-01A-01R-1514-07	7.02117252022657	21.97286615399408	9.052450910150862	-20.812183169089987	27.741061408098062	11.091200408324498
TCGA-BA-5151-01A-01R-1436-07	34.75292717484015	22.155233951341145	-13.817243883899687	1.3396026416541642	8.822600164299216	-14.748884878084267
TCGA-BA-5152-01A-02R-1873-07	-14.069840642089654	13.039656167594886	-6.826640519000607	8.76575683109249	8.235714230650922	-14.163068863526398
TCGA-BA-5153-01A-01R-1436-07	29.6237907695631	-41.353124761232515	-7.036855215072378	26.922705732401173	19.387121658860348	16.782529061286482
TCGA-BA-5555-01A-01R-1514-07	16.97634332943269	-17.567731944248052	-9.961014674112102	-7.7484474472433655	-1.666395072521257	16.207312537833438
TCGA-BA-5556-01A-01R-1514-07	19.504756594941377	19.748790908465722	-5.895371729706286	22.698342866072732	17.866820572876215	7.755407307012426
TCGA-BA-5557-01A-01R-1514-07	21.366524721424426	30.067331625793276	7.9171322054592785	12.894509999659306	-14.756321531790793	-13.389247104577661
TCGA-BA-5558-01A-01R-1514-07	12.31896912131341	23.999474047394713	-11.237052064904116	3.539674674702342	8.714418070836935	8.5350812194853
TCGA-BA-5559-01A-01R-1514-07	22.841773678322966	-46.43152786850206	15.109117449678084	28.616600701681396	14.665069573612524	11.651789782471706
TCGA-BA-6868-01B-12R-1915-07	5.637144717434671	14.943358873584225	17.86553323368226	-16.098438096054657	2.374754417651235	17.95442506804315
TCGA-BA-6869-01A-11R-1873-07	-14.321584745880815	-7.199758187522271	-24.154227195814673	1.2648536706517974	-11.428696421079072	1.911000602421033
TCGA-BA-6870-01A-11R-1873-07	-10.252880672840739	16.503057737828925	0.5962521927068748	-1.9726778287939883	-2.112444579263016	6.594210349080278
TCGA-BA-6871-01A-11R-1873-07	-11.625621291051441	-44.227522492991184	16.071563676054907	-9.901424795757931	8.207619636971636	-1.0619273678485945
TCGA-BA-6872-01A-11R-1873-07	-15.549093159203233	19.638509145622873	10.154376999904708	-9.133325092815358	1.085448129562135	16.294724691050053
TCGA-BA-6873-01A-11R-1873-07	13.378018979551197	13.10878558300889	17.142855404644482	-13.412946023184634	22.09171903888389	7.768375059356897
TCGA-BA-7269-01A-11R-2016-07	-72.66676137907301	-1.3962157400906752	16.81079715043312	-10.678382448964397	-35.10025860497754	-13.460798764855994
TCGA-BA-A4IF-01A-11R-A266-07	9.141630850343134	-4.019656806123565	-17.6114959539441	-15.853839166228722	-3.5263434484033644	4.26298606591006
TCGA-BA-A4IG-01A-11R-A266-07	1.5862318146605519	-15.274853216645141	-34.23818841656072	-5.494762568298794	9.269972475801008	-9.282572080050818
TCGA-BA-A4IH-01A-11R-A266-07	9.347743275413377	-37.51383436609537	-5.0126678766338575	5.237364201725896	11.99806761397613	-26.70690704433255
TCGA-BA-A4II-01A-11R-A266-07	5.3784523671140585	9.196361509435048	-18.523176018478935	-7.730413133629353	-3.398621297609901	-6.603223245713616
TCGA-BA-A6D8-01A-31R-A31N-07	-96.16979895273867	-24.244503267109	17.304732621634344	-10.939201628261156	-30.081803335479506	14.58985859699576
TCGA-BA-A6DA-01A-31R-A31N-07	-64.76935842456537	38.06692074693037	-17.252883914981034	9.916130195897434	-22.35652919575812	-0.38313816331430145
TCGA-BA-A6DB-01A-11R-A30B-07	-13.73624253611106	9.872739240413615	7.687919462362813	23.593772538184616	-18.796009386550615	-23.50512987497043
TCGA-BA-A6DD-01A-12R-A31N-07	-29.48151558436954	12.367984314620262	-1.2912768965606922	10.7075768441406	0.5146077510311848	-7.627848821331064
TCGA-BA-A6DE-01A-22R-A31N-07	3.5974292930501863	7.840181131073098	-12.772582473462888	-11.51408546464789	4.1546342376757694	11.708725449304014
TCGA-BA-A6DG-01A-21R-A30B-07	3.2960125886593947	15.871838379076912	35.14079550445205	-0.1632241436494542	-17.87040459289044	-16.97553643411528
TCGA-BA-A6DI-01A-11R-A30B-07	10.252905560651344	8.092775306246885	-16.86240434268869	0.29475327595276546	-5.833428478163057	-7.465480154334125
TCGA-BA-A6DJ-01A-11R-A30B-07	-10.81960058298886	26.58944463945854	-6.673375825695171	2.6450028427235415	17.91843308778261	-8.637913360173181
TCGA-BA-A6DL-01A-21R-A30B-07	-10.240457264069873	6.799261326630465	-38.24556778536859	-11.713299250477105	-4.0558699504611	-13.99364505569748
TCGA-BA-A8YP-01A-11R-A39I-07	8.369514470671309	-33.286894500709046	8.680411865133168	-23.35455469988093	-10.011557261320396	3.810312986469736
TCGA-BB-4217-01A-11R-2081-07	5.855135008894373	-5.344559370134476	-0.32805467809108496	0.9802631210378482	6.616019711850535	-2.6872303902840575
